	EPO	GATA3
3116	SLC12A2	EGFR
3117	SLC12A2	EZR
3118	SLC12A2	MAPK14
3119	DKK1	TP53
3120	DKK1	CTNNB1
3121	DKK1	DPP4
3122	DOK4	INSR
3123	DOK4	RASA1
3124	DOK4	RET
3125	DOK4	PTK2
3126	DOK4	EGFR
3127	DOK4	IGF1R
3128	DOK4	SRC
3129	DOK4	TEK
3130	MTOR	RAP2A
3131	MTOR	PLD2
3132	MTOR	GSK3B
3133	MTOR	STAT3
3134	MTOR	BCL2L1
3135	MTOR	STAT1
3136	MTOR	SQSTM1
3137	MTOR	SIRT1
3138	MTOR	EGFR
3139	MTOR	FBXW7
3140	MTOR	EIF4EBP1
3141	MTOR	NBN
3142	MTOR	RHEB
3143	MTOR	TP53
3144	MTOR	BRCA1
3145	MTOR	RICTOR
3146	MTOR	XPO1
3147	MTOR	EIF4E
3148	MTOR	SUMO1
3149	MTOR	TRAF6
3150	MTOR	IKBKB
3151	MTOR	HSPA4
3152	MTOR	MAPK8
3153	MTOR	PDPK1
3154	MTOR	TERF1
3155	MTOR	PRKAA1
3156	MTOR	PML
3157	MTOR	ILK
3158	MTOR	PRKCA
3159	MTOR	CD274
3160	MTOR	PRKAR1A
3161	MTOR	MTA2
3162	GNA13	TGFBR1
3163	GNA13	EDNRB
3164	GNA13	CDH1
3165	GNA13	CTNNB1
3166	GNA13	PRKCE
3167	TP63	FBXW7
3168	TP63	SUMO1
3169	TP63	TP53BP2
3170	TP63	ATM
3171	TP63	TP73
3172	TP63	CDKN2A
3173	TP63	PML
3174	TP63	SATB2
3175	TP63	CEBPB
3176	TP63	IKBKB
3177	TP63	PIWIL1
3178	TP63	KAT2B
3179	TP63	DAB2IP
3180	TP63	EP300
3181	TP63	WT1
3182	TP63	PINX1
3183	TP63	CDK2
3184	TP63	CENPE
3185	TP63	HNRNPK
3186	TP63	TP53
3187	TP63	GRB2
3188	TP63	WWOX
3189	TP63	BRCA1
3190	TP63	SMAD2
3191	TP63	RELA
3192	TP63	HSPA5
3193	TP63	RCHY1
3194	TP63	SMAD3
3195	TP63	PIN1
3196	TP63	PPP1R13B
3197	TP63	STK11
3198	TP63	NFKB1
3199	TP63	BECN1
3200	PYCARD	PRKAR1A
3201	PYCARD	BECN1
3202	PYCARD	RIPK1
3203	PYCARD	CASP8
3204	PYCARD	IKBKB
3205	PYCARD	PML
3206	PYCARD	PAK1
3207	PYCARD	SQSTM1
3208	PYCARD	NLRP3
3209	PYCARD	BMPR2
3210	PDGFD	PDGFRB
3211	FRZB	ELF5
3212	FRZB	RBX1
3213	TBK1	IKBKB
3214	TBK1	NFKB2
3215	TBK1	EGFR
3216	TBK1	NFKB1
3217	TBK1	HSPA1A
3218	TBK1	HSP90AA1
3219	TBK1	LETM1
3220	TBK1	CALM1
3221	TBK1	LATS2
3222	TBK1	RELA
3223	TBK1	HSPA5
3224	TBK1	OPTN
3225	TBK1	SQSTM1
3226	TBK1	HSPA9
3227	TBK1	CALM3
3228	TBK1	SRC
3229	TBK1	XPO1
3230	TBK1	CYLD
3231	TBK1	CALM2
3232	TBK1	SYK
3233	MYLIP	TSC1
3234	MYLIP	LDLR
3235	SNAI2	HDAC1
3236	SNAI2	GSK3B
3237	SNAI2	TP53
3238	SMARCA1	SMARCA4
3239	SMARCA1	RSF1
3240	SMARCA4	BRCA1
3241	SMARCA4	COPS5
3242	SMARCA4	BMI1
3243	SMARCA4	NFE2L2
3244	SMARCA4	NPM1
3245	SMARCA4	WWOX
3246	SMARCA4	CAT
3247	SMARCA4	KAT2B
3248	SMARCA4	SMAD4
3249	SMARCA4	CEBPB
3250	SMARCA4	SMAD3
3251	SMARCA4	STAT1
3252	SMARCA4	SMAD2
3253	SMARCA4	PMS2
3254	SMARCA4	RB1
3255	SMARCA4	EP300
3256	SMARCA4	TP53
3257	SMARCA4	STAT3
3258	SMARCA4	SP1
3259	SMARCA4	CTNNB1
3260	SMARCA4	NFKB2
3261	SMARCA4	SMARCB1
3262	SMARCA4	HSPB1
3263	SMARCA4	CREB1
3264	SMARCA4	NR1H2
3265	SMARCA4	HIF1A
3266	SMARCA4	RUNX1
3267	SMARCA4	MTA2
3268	SMARCA4	STAT5A
3269	SMARCA4	GTF2H1
3270	SMARCA4	CDKN2A
3271	SMARCA4	NOTCH1
3272	SMARCA4	PBX1
3273	SMARCA4	EPAS1
3274	SMARCA4	HDAC1
3275	SMARCA4	IRF1
3276	SMARCA4	VDR
3277	SMARCA4	HMGB1
3278	SMARCA4	BRD4
3279	SMARCA4	STK11
3280	SMARCA4	JUNB
3281	SMARCA4	CAND1
3282	SMARCA4	MBD2
3283	SMARCA4	MYC
3284	SMARCA4	RNF2
3285	SMARCA4	KPNA2
3286	SMARCA4	NR3C1
3287	SMARCA4	HSF1
3288	SMARCA4	HDAC9
3289	SMARCA4	MAML1
3290	SMARCA4	PML
3291	CD274	ATM
3292	CD274	CD80
3293	SMARCB1	XPO1
3294	SMARCB1	EP300
3295	SMARCB1	CALM3
3296	SMARCB1	VTN
3297	SMARCB1	MBD2
3298	SMARCB1	MTA2
3299	SMARCB1	BRCA1
3300	SMARCB1	SRC
3301	SMARCB1	ATM
3302	SMARCB1	HDAC1
3303	SMARCB1	NR3C1
3304	SMARCB1	CALR
3305	SMARCB1	CAND1
3306	SMARCB1	EPAS1
3307	SMARCB1	JUN
3308	SMARCB1	GTF2H1
3309	SMARCB1	TP53
3310	SMARCB1	CEBPB
3311	SMARCB1	KAT2B
3312	SMARCB1	RUNX1
3313	SMARCB1	VDR
3314	SMARCB1	BCL2L11
3315	SMARCB1	PDPK1
3316	SMARCB1	HSF1
3317	SMARCB1	RB1
3318	SMARCB1	KMT2B
3319	SMARCB1	COPS5
3320	SMARCB1	MYC
3321	SOCS1	GHR
3322	SOCS1	PDGFRB
3323	SOCS1	CSF1
3324	SOCS1	VHL
3325	SOCS1	TEK
3326	SOCS1	RELA
3327	SOCS1	JAK3
3328	SOCS1	IGF1R
3329	SOCS1	JAK2
3330	SOCS1	PIK3R2
3331	SOCS1	EGFR
3332	SOCS1	ATM
3333	SOCS1	RBX1
3334	SOCS1	TP53
3335	SOCS1	GRB2
3336	SOCS1	INSR
3337	SOCS1	RASA1
3338	SOCS1	PIK3R1
3339	FOXP1	SATB2
3340	FOXP1	TP53
3341	FOXP1	CUX1
3342	FOXP1	FOXP4
3343	FOXP1	MYC
3344	FOXP1	RCC1
3345	CARD11	COPS5
3346	CARD11	PDPK1
3347	CARD11	TRAF6
3348	CARD11	CASP8
3349	CARD11	DPP4
3350	CARD11	CCND1
3351	CARD11	PIK3R2
3352	CARD11	MAP3K7
3353	NUB1	TP53
3354	NUB1	HSPA4
3355	NUB1	GSK3B
3356	ATF4	NFE2L2
3357	ATF4	TGM2
3358	ATF4	EP300
3359	ATF4	JUNB
3360	ATF4	JUN
3361	ATF4	MAP2K7
3362	ATF4	ATF2
3363	ATF4	KAT2B
3364	ATF4	APH1A
3365	ATF4	CEBPB
3366	ATF4	RELA
3367	SNAI1	PAK1
3368	SNAI1	HDAC1
3369	SNAI1	EP300
3370	SNAI1	RING1
3371	SNAI1	EGR1
3372	SNAI1	CTDSP1
3373	SNAI1	NOTCH1
3374	SNAI1	TGFB1
3375	SNAI1	GSK3B
3376	SNAI1	TP53
3377	SNAI1	NBN
3378	SNAI1	RELA
3379	SNAI1	CSNK1E
3380	SNAI1	RNF2
3381	SNAI1	MAPK1
3382	SNAI1	CSNK2A1
3383	SNAI1	LATS2
3384	SNAI1	PAX2
3385	ATM	TRAF6
3386	ATM	SREBF1
3387	ATM	EP300
3388	ATM	ATF2
3389	ATM	MAP3K7
3390	ATM	TPT1
3391	ATM	TERF1
3392	ATM	CDK5
3393	ATM	TERF2
3394	ATM	VHL
3395	ATM	TP53
3396	ATM	STK11
3397	ATM	RHEB
3398	ATM	PRKDC
3399	ATM	RELA
3400	ATM	BMI1
3401	ATM	NBN
3402	ATM	RASSF1
3403	ATM	RAP2A
3404	ATM	HDAC1
3405	ATM	MAP1S
3406	ATM	SP1
3407	ATM	HIF1A
3408	ATM	CREB1
3409	ATM	MSH6
3410	ATM	HDAC6
3411	ATM	MAPK14
3412	ATM	NOTCH1
3413	ATM	BRCA1
3414	ATM	BRCA2
3415	ATM	WWOX
3416	ATM	LIG4
3417	ATM	RNF20
3418	ATM	EIF4EBP1
3419	MAML2	NOTCH1
3420	MAML2	EP300
3421	MAML2	MAML1
3422	ATP1A1	SMAD2
3423	ATP1A1	SIRT1
3424	ATP1A1	JUN
3425	ATP1A1	MAPK3
3426	ATP1A1	TNFRSF1A
3427	ATP1A1	DICER1
3428	ATP1A1	CLN3
3429	ATP1A1	MYC
3430	ATP1A1	EGFR
3431	ATP1A1	TPT1
3432	ATP1A1	PRKCA
3433	ATP1A1	LGALS3
3434	ATP1A1	NDUFS1
3435	ATP1A1	ATF2
3436	ATP1A1	MAPK1
3437	ATP1A1	ILK
3438	ATP1A1	CDK2
3439	ATP1A1	ITGA5
3440	ATP1A1	CLTC
3441	ATP1A1	HSPD1
3442	ATP1A1	PKD1
3443	DOT1L	DNMT3B
3444	DOT1L	MAPK7
3445	DOT1L	CTNNB1
3446	DOT1L	NPM1
3447	DOT1L	STAT1
3448	DOT1L	DNMT3A
3449	DOT1L	SIRT1
3450	DOT1L	KMT5A
3451	DOT1L	SETDB2
3452	DOT1L	DNMT1
3453	SNCA	GSK3B
3454	SNCA	EGFR
3455	SNCA	SQSTM1
3456	SNCA	PRDX1
3457	SNCA	PRKCE
3458	SNCA	CALM2
3459	SNCA	CTNND1
3460	SNCA	TRAF6
3461	SNCA	HSPA4
3462	SNCA	PIN1
3463	SNCA	VIM
3464	SNCA	CRYAB
3465	SNCA	FBXW7
3466	SNCA	MAPK1
3467	SNCA	TPPP
3468	SNCA	MAPK3
3469	SNCA	CSNK2A1
3470	SNCA	BCL2L1
3471	SNCA	PRDX3
3472	SNCA	CTSD
3473	SNCA	SRC
3474	SNCA	BAX
3475	SNCA	CDK4
3476	SNCA	RAB5A
3477	SNCA	CALM1
3478	SNCA	SYK
3479	SNCA	HSPB1
3480	SNCA	HSPA1A
3481	SNCA	PARK7
3482	SNCA	CLTC
3483	SNCA	SGSM3
3484	SNCA	MAPK8
3485	SNCA	HSP90AA1
3486	SYVN1	MYH9
3487	SYVN1	DERL2
3488	SYVN1	TP53
3489	SYVN1	CLU
3490	SYVN1	HMGCR
3491	SYVN1	HMOX1
3492	SYVN1	HSPA5
3493	FSCN1	ATF2
3494	FSCN1	NGFR
3495	FSCN1	VCAM1
3496	FSCN1	MAPK7
3497	FSCN1	CDK2
3498	FSCN1	TRAF6
3499	FSCN1	CRYZ
3500	FSCN1	VHL
3501	FSCN1	PRDX1
3502	FSCN1	GRB2
3503	FSCN1	CTNNB1
3504	FSCN1	PRKCZ
3505	FSCN1	GNAS
3506	FSCN1	PRKCA
3507	FSCN1	PRDX2
3508	FSCN1	TFE3
3509	FSCN1	PRKCE
3510	FSCN1	CFLAR
3511	BECN1	RNF2
3512	BECN1	PIK3R2
3513	BECN1	HSPA1A
3514	BECN1	XPO1
3515	BECN1	BCL2L1
3516	BECN1	TP53BP2
3517	BECN1	BRCA1
3518	BECN1	TRAF6
3519	BECN1	CDKN2A
3520	BECN1	CASP3
3521	BECN1	HSP90AA1
3522	BECN1	PRKDC
3523	BECN1	TSC1
3524	BBC3	TP53
3525	BBC3	BCL2L1
3526	BBC3	BAX
3527	PEA15	PRKCE
3528	PEA15	PRKCA
3529	PEA15	PDPK1
3530	PEA15	MAPK1
3531	PEA15	MAPK3
3532	PEA15	HTRA2
3533	PEA15	L1CAM
3534	PEA15	PLD2
3535	PEA15	PRKCZ
3536	PEA15	CASP8
3537	G6PD	TGM2
3538	G6PD	SRC
3539	G6PD	HSPA9
3540	G6PD	VCL
3541	G6PD	HK2
3542	G6PD	HSPB1
3543	G6PD	XPO1
3544	DKK3	SMAD4
3545	XRCC6	SMURF1
3546	XRCC6	TERF2
3547	XRCC6	KAT2B
3548	XRCC6	LMNA
3549	XRCC6	SMAD3
3550	XRCC6	TPT1
3551	XRCC6	LIG4
3552	XRCC6	CD40
3553	XRCC6	HSF1
3554	XRCC6	CLTC
3555	XRCC6	XRCC4
3556	XRCC6	POT1
3557	XRCC6	ICAM1
3558	XRCC6	HOXB7
3559	XRCC6	BTG1
3560	XRCC6	NOTCH1
3561	XRCC6	GRB2
3562	XRCC6	PDPK1
3563	XRCC6	NCL
3564	XRCC6	PRKDC
3565	XRCC6	TCF7L2
3566	XRCC6	NBN
3567	XRCC6	VCAM1
3568	XRCC6	TP53
3569	XRCC6	MSH6
3570	XRCC6	CLU
3571	XRCC6	BRCA1
3572	XRCC6	HNRNPA1
3573	XRCC6	HDAC6
3574	XRCC6	MAPK8
3575	XRCC6	YY1
3576	XRCC6	ENO1
3577	XRCC6	CTNNA1
3578	XRCC6	BAX
3579	XRCC6	EP300
3580	XRCC6	COPS5
3581	XRCC6	NCOA6
3582	XRCC6	CDK2
3583	XRCC6	CDKN1A
3584	XRCC6	MYC
3585	XRCC6	PRKAR1A
3586	XRCC6	CAND1
3587	XRCC6	PIN1
3588	XRCC6	SIRT1
3589	XRCC6	ACD
3590	XRCC6	JUP
3591	XRCC6	MAPK13
3592	XRCC6	CFLAR
3593	XRCC6	EGFR
3594	XRCC6	EFNA1
3595	XRCC6	CSNK2A1
3596	XRCC6	HNRNPK
3597	XRCC6	HSPA5
3598	XRCC6	PLOD2
3599	XRCC6	RASA1
3600	MVD	CDK1
3601	MVD	IDH1
3602	MVD	EIF4EBP1
3603	MVD	GLS
3604	MVD	HSPA9
3605	MVD	NAMPT
3606	MVD	FTO
3607	SOAT1	TERF1
3608	SOAT1	PTH1R
3609	SOAT1	SP1
3610	SOAT1	STAT1
3611	SOAT1	CLTC
3612	SOD2	PRDX2
3613	SOD2	PRDX5
3614	SOD2	PRDX3
3615	SOD2	CAT
3616	SOD2	TFAP2A
3617	SOD2	VHL
3618	SOD2	PRDX1
3619	SOD2	GPX1
3620	SOD2	GPX3
3621	MYC	EP300
3622	MYC	SQSTM1
3623	MYC	MED12
3624	MYC	TFAM
3625	MYC	MAPK9
3626	MYC	HDAC1
3627	MYC	SP1
3628	MYC	MSH6
3629	MYC	NFE2L2
3630	MYC	TP53
3631	MYC	HNRNPK
3632	MYC	CEBPB
3633	MYC	RB1
3634	MYC	EIF4E
3635	MYC	KPNA2
3636	MYC	ADAM9
3637	MYC	MAPK1
3638	MYC	YY1
3639	MYC	PRDX1
3640	MYC	HSP90AA1
3641	MYC	PIM1
3642	MYC	CALM1
3643	MYC	RAF1
3644	MYC	LATS1
3645	MYC	SMAD3
3646	MYC	NCL
3647	MYC	HSPD1
3648	MYC	RCN1
3649	MYC	SLIT2
3650	MYC	SERPINH1
3651	MYC	NRXN3
3652	MYC	SF3B1
3653	MYC	XPO1
3654	MYC	SPAG9
3655	MYC	CDKN1B
3656	MYC	ZBTB17
3657	MYC	PML
3658	MYC	CDK1
3659	MYC	CDK4
3660	MYC	RUNX1
3661	MYC	VDR
3662	MYC	MAPK3
3663	MYC	ITGA1
3664	MYC	PIAS2
3665	MYC	PRKDC
3666	MYC	CSNK2A1
3667	MYC	MAP2K1
3668	MYC	BRCA1
3669	MYC	RELA
3670	MYC	HSPA1A
3671	MYC	SMAD2
3672	MYC	GSK3A
3673	MYC	HSPB1
3674	MYC	ING4
3675	MYC	MAPK8
3676	MYC	TP73
3677	MYC	CDK5
3678	MYC	TFAP2A
3679	MYC	CDKN2A
3680	MYC	JUN
3681	MYC	CTNNA1
3682	MYC	PIN1
3683	MYC	HIF1A
3684	MYC	GSK3B
3685	MYC	ARHGEF2
3686	MYC	LGALS1
3687	MYC	DNMT3A
3688	MYC	NDUFS1
3689	MYC	LMNA
3690	MYC	UBE3C
3691	MYC	VHL
3692	MYC	FBXW7
3693	MYC	MAPK7
3694	MYC	CTNND1
3695	MYC	KAT2B
3696	MYC	YBX1
3697	MYC	COPS5
3698	MYC	ADIPOR1
3699	GIPC1	PRKCA
3700	GIPC1	ITGA5
3701	GIPC1	NRP1
3702	GIPC1	GSK3B
3703	GIPC1	DRD2
3704	GIPC1	KIF1B
3705	GIPC1	LRP2
3706	GIPC1	GNAS
3707	GIPC1	IGF1R
3708	SOX5	MAGED1
3709	SOX5	PIAS2
3710	SMG1	TP53
3711	SMG1	HSPA4
3712	SMG1	HSP90AA1
3713	KDM3A	STAT1
3714	KDM3A	HIF1A
3715	KDM3A	STAT6
3716	NES	VIM
3717	NES	SF3B1
3718	NES	CDK7
3719	NES	CDK1
3720	NES	HIF1A
3721	NES	CDK5
3722	NES	CDK4
3723	NES	PRDX2
3724	NES	HSP90AA1
3725	NES	CDK2
3726	SP1	HSPA5
3727	SP1	HSPB1
3728	SP1	NUP62
3729	SP1	MAPK3
3730	SP1	GAB2
3731	SP1	MAPK8
3732	SP1	PDGFA
3733	SP1	CDKN2A
3734	SP1	DNMT1
3735	SP1	TGFB1
3736	SP1	TYMS
3737	SP1	CCND3
3738	SP1	CDK1
3739	SP1	PML
3740	SP1	VHL
3741	SP1	NOS1
3742	SP1	CASP8
3743	SP1	RUNX1
3744	SP1	NFKB2
3745	SP1	LDLR
3746	SP1	TPM1
3747	SP1	EGFR
3748	SP1	HDAC1
3749	SP1	NFKB1
3750	SP1	TGFBR1
3751	SP1	VIM
3752	SP1	CALM1
3753	SP1	CCND1
3754	SP1	PTHLH
3755	SP1	MAPK1
3756	SP1	PRKCA
3757	SP1	INSR
3758	SP1	HNF4A
3759	SP1	ENG
3760	SP1	SUMO1
3761	SP1	MAPK14
3762	SP1	PIN1
3763	SP1	TGFBR2
3764	SP1	SPHK1
3765	SP1	MYH9
3766	SP1	CDKN1B
3767	SP1	RSF1
3768	SP1	GATA3
3769	SP1	PRKCZ
3770	SP1	RB1
3771	SP1	BRCA1
3772	SP1	YY1
3773	SP1	RARA
3774	SP1	STAT1
3775	SP1	ITGAV
3776	SP1	PSIP1
3777	SP1	BAX
3778	SP1	CEBPB
3779	SP1	PSEN1
3780	SP1	SMAD2
3781	SP1	CSNK2A1
3782	SP1	CDK2
3783	SP1	CASP3
3784	SP1	SRC
3785	SP1	SMAD4
3786	SP1	TGFA
3787	SP1	RELA
3788	SP1	SYK
3789	SP1	PRKDC
3790	SP1	RET
3791	SP1	HSPA9
3792	SP1	BRCA2
3793	SP1	SMAD3
3794	SP1	TP53
3795	SP1	SREBF1
3796	SP1	CTNNB1
3797	SP1	EGR1
3798	SP1	PTH1R
3799	SP1	IL2
3800	SP1	HSPA4
3801	SP1	VEGFA
3802	SP1	TIMELESS
3803	SP1	EP300
3804	SP1	HSP90AA1
3805	SP1	KLF10
3806	SP1	NCL
3807	SP1	KLF5
3808	SP1	JUN
3809	SP1	PTCH1
3810	SP1	GRB2
3811	SP1	CDK4
3812	SP1	HIF1A
3813	SP1	CCNB1
3814	SP1	EPAS1
3815	SP1	STAT3
3816	SP1	IL10
3817	SP1	TFAP2A
3818	NCOA6	PRKDC
3819	NCOA6	NR3C1
3820	NCOA6	NFKB1
3821	NCOA6	ATF2
3822	NCOA6	TP53
3823	NCOA6	VDR
3824	NCOA6	JUN
3825	NCOA6	RB1
3826	NCOA6	SRC
3827	NCOA6	RELA
3828	NCOA6	SMAD2
3829	NCOA6	HSF1
3830	NCOA6	RARA
3831	NCOA6	CD40
3832	NCOA6	HNF4A
3833	NCOA6	EP300
3834	NCOA6	NR1I2
3835	NCOA6	GHR
3836	NCOA6	PPARGC1A
3837	NCOA6	NR1H2
3838	NCOA6	SMAD3
3839	NCOA6	NPM1
3840	NCOA6	KMT2D
3841	NCOA6	KMT2B
3842	NCOA6	MAPK1
3843	MYH9	RAC1
3844	MYH9	TRPM7
3845	MYH9	VCAM1
3846	MYH9	HSPA1A
3847	MYH9	TERF2
3848	MYH9	NFKB2
3849	MYH9	TPM1
3850	MYH9	JUP
3851	MYH9	CDC73
3852	MYH9	CALM1
3853	MYH9	CLTC
3854	MYH9	PRKCA
3855	MYH9	TERF1
3856	MYH9	GSN
3857	MYH9	TNFRSF1A
3858	MYH9	PIK3R2
3859	MYH9	TP53
3860	MYH9	HSP90AA1
3861	MYH9	SSH2
3862	MYH9	MACF1
3863	MYH9	CD44
3864	MYH9	HNRNPA1
3865	MYH9	NCL
3866	MYH9	VCL
3867	MYH9	ACE
3868	MYH9	GRB2
3869	MYH9	HSPA5
3870	MYH9	PRKCE
3871	MYH9	GNAI2
3872	MYH9	CDK2
3873	MYH9	PPIA
3874	MYH9	USP1
3875	MYH9	NFKB1
3876	MYH9	PRKCZ
3877	MYH9	CSNK2A1
3878	MYH9	GNAS
3879	MYH9	PSME3
3880	MYH9	LGALS1
3881	CAND1	STAT1
3882	CAND1	HNRNPA1
3883	CAND1	NOTCH1
3884	CAND1	NPM1
3885	CAND1	HSP90AA1
3886	CAND1	ENO1
3887	CAND1	PRDX1
3888	CAND1	PRMT1
3889	CAND1	HSPA1A
3890	CAND1	SRPK1
3891	CAND1	CLN3
3892	CAND1	NUP62
3893	CAND1	SCARB1
3894	CAND1	CIRBP
3895	CAND1	HSPA9
3896	CAND1	HSPA1B
3897	CAND1	SF3B1
3898	CAND1	CDK2
3899	CAND1	CAPRIN1
3900	CAND1	PTBP1
3901	CAND1	CCNB1
3902	CAND1	CLTC
3903	CAND1	HNRNPK
3904	CAND1	PRDX2
3905	CAND1	PHGDH
3906	CAND1	TFAM
3907	CAND1	KPNA2
3908	CAND1	RBX1
3909	CAND1	HSPA4
3910	CAND1	HSPA5
3911	CAND1	YBX1
3912	CAND1	NCL
3913	CAND1	HSPD1
3914	CAND1	PLOD1
3915	CAND1	COPS5
3916	WWOX	TP53
3917	WWOX	RARA
3918	WWOX	HSPB1
3919	WWOX	CTDSP1
3920	WWOX	JUP
3921	WWOX	SRPK1
3922	WWOX	HIF1A
3923	WWOX	TP73
3924	WWOX	ENO1
3925	WWOX	MAPK8
3926	WWOX	HSPA1A
3927	WWOX	HNRNPK
3928	WWOX	PATZ1
3929	WWOX	EZR
3930	WWOX	AMOT
3931	WWOX	DVL2
3932	WWOX	PRDX5
3933	WWOX	LMNA
3934	WWOX	LATS1
3935	WWOX	SRC
3936	WWOX	SF3B1
3937	WWOX	HSPA4
3938	WWOX	PRPF31
3939	WWOX	CSNK2A1
3940	RIPK1	IKBKB
3941	RIPK1	OPTN
3942	RIPK1	EGFR
3943	RIPK1	TNFRSF1A
3944	RIPK1	CYLD
3945	RIPK1	HSP90AA1
3946	RIPK1	CASP8
3947	RIPK1	CFLAR
3948	RIPK1	TNFRSF10B
3949	RIPK1	DAB2IP
3950	RIPK1	HSPA5
3951	RIPK1	CRADD
3952	RIPK1	XPO1
3953	RIPK1	PTK2
3954	RIPK1	HSPA9
3955	RIPK1	HSPA1A
3956	RIPK1	SQSTM1
3957	RIPK1	MAP3K7
3958	CRADD	VTN
3959	CRADD	TNFRSF1A
3960	CRADD	CASP2
3961	CRADD	CRYAB
3962	CRADD	CASP8
3963	TNFSF13	XPO1
3964	TNFSF13	TNFRSF1A
3965	TNFSF13	TNFRSF11B
3966	TNFSF13	PIK3CA
3967	TNFSF13	KRAS
3968	SPP1	ITGB1
3969	SPP1	IGFBP5
3970	SPP1	PRKCA
3971	SPP1	CASP3
3972	SPP1	COPS5
3973	SPP1	CASP8
3974	SPP1	ITGAV
3975	SPP1	TPT1
3976	SPP1	CALM1
3977	SPP1	CSNK2A1
3978	SPP1	HCK
3979	SPP1	EPAS1
3980	SPP1	ITGA5
3981	SPP1	CD44
3982	AVPR2	MAPK3
3983	AVPR2	MAPK1
3984	AVPR2	GNAS
3985	AVPR2	PRKCA
3986	AVPR2	CLTC
3987	KDM4C	HDAC1
3988	ADAM9	ITGB1
3989	ADAM9	ITGAV
3990	ADAM9	CDH1
3991	ADAM9	RNF2
3992	KIF1B	CALM1
3993	KIF1B	BRCA1
3994	KIF1B	JUN
3995	B2M	MAP1S
3996	B2M	TAP1
3997	B2M	CALR
3998	B2M	TFRC
3999	B2M	VCL
4000	B2M	GRB2
4001	B2M	CRYAB
4002	SRC	PIK3R1
4003	SRC	STAT6
4004	SRC	HIF1A
4005	SRC	PTK2
4006	SRC	RTN4
4007	SRC	EZR
4008	SRC	PROM1
4009	SRC	TP53
4010	SRC	TRAF6
4011	SRC	CDK2
4012	SRC	EP300
4013	SRC	TNFRSF1A
4014	SRC	EDNRA
4015	SRC	PDGFRB
4016	SRC	EPHA3
4017	SRC	TGFBR2
4018	SRC	WT1
4019	SRC	EGFR
4020	SRC	IGF1R
4021	SRC	RARA
4022	SRC	NR3C1
4023	SRC	HCK
4024	SRC	TRPV1
4025	SRC	VCL
4026	SRC	SYK
4027	SRC	CDK5
4028	SRC	EGLN1
4029	SRC	CDH1
4030	SRC	IKBKB
4031	SRC	ADAM17
4032	SRC	STAT5A
4033	SRC	TRPC6
4034	SRC	JAK2
4035	SRC	RAF1
4036	SRC	PKD1
4037	SRC	STAT1
4038	SRC	CASP8
4039	SRC	PRKCE
4040	SRC	ENO1
4041	SRC	GRB2
4042	SRC	HNF1A
4043	SRC	PDPK1
4044	SRC	CDK1
4045	SRC	HRAS
4046	SRC	HNF4A
4047	SRC	INSR
4048	SRC	TNS3
4049	SRC	STAT3
4050	SRC	CTNNB1
4051	SRC	VDR
4052	SRC	KAT2B
4053	SRC	DAG1
4054	SRC	COPS5
4055	SRC	PXN
4056	SRC	CLTC
4057	SRC	PRKCZ
4058	SRC	PRKCA
4059	SRC	CD47
4060	SRC	CCND1
4061	SRC	RASA1
4062	SRC	CD44
4063	SRC	CSNK2A1
4064	SRC	L1CAM
4065	SRC	IL6R
4066	SRC	PLD2
4067	SRC	CTNND1
4068	SRC	KDR
4069	SRC	CDKN1B
4070	SRC	BCAR1
4071	SRC	STAT5B
4072	SRC	GAB2
4073	SRC	CDK4
4074	SRC	JUP
4075	SRC	RET
4076	SRC	HNRNPK
4077	SRC	DVL2
4078	SRC	GSN
4079	SRC	CDC42
4080	SRC	HSP90AA1
4081	SRC	TGM2
4082	SRC	CDK7
4083	RSF1	SMAD2
4084	RSF1	MARK2
4085	RSF1	NFKB1
4086	RSF1	RNF2
4087	RSF1	BMI1
4088	RSF1	RING1
4089	RSF1	CSNK2A1
4090	RSF1	HSPA5
4091	SREBF1	HK2
4092	SREBF1	SIRT1
4093	SREBF1	LMNA
4094	SREBF1	MED12
4095	SREBF1	MAPK3
4096	SREBF1	KLF5
4097	SREBF1	GSK3B
4098	SREBF1	EP300
4099	SREBF1	HSP90AA1
4100	SREBF1	HNF4A
4101	SREBF1	CDK1
4102	SREBF1	SUMO1
4103	SREBF1	FBXW7
4104	SREBF1	MAPK1
4105	SREBF1	CASP2
4106	SREBF1	YY1
4107	GATA3	MAPK14
4108	GATA3	FBXW7
4109	GATA3	BRCA1
4110	GATA3	BMI1
4111	GATA3	RARB
4112	GATA3	CDK2
4113	GATA2	WT1
4114	GATA2	EP300
4115	GATA2	PML
4116	GATA2	JUN
4117	GATA2	BMI1
4118	GATA2	HDAC1
4119	GATA2	MAPK1
4120	GATA2	YBX1
4121	GATA2	FBXW7
4122	GATA2	RARA
4123	GATA2	NR2F2
4124	GATA2	EDN1
4125	GATA2	RBX1
4126	GATA2	CDK1
4127	GATA2	STAT3
4128	GATA2	SMAD4
4129	TNFRSF6B	TNFSF15
4130	DNER	PSEN1
4131	BAX	PRKCE
4132	BAX	SERPINH1
4133	BAX	CRYAB
4134	BAX	BCL2L1
4135	BAX	PARK7
4136	BAX	CASP9
4137	BAX	CLU
4138	BAX	GSK3B
4139	BAX	PRKCZ
4140	BAX	TP73
4141	BAX	TP53
4142	BAX	CASP8
4143	BAX	BCL2L11
4144	BAX	YY1
4145	BAX	HDAC6
